date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,winddirdegree,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC,uvIndex,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2020-10-04,1,26,15,20,0.0,13,13.6,293,113,63,10,1014,0,20,11,20,20,20,6,6.533333333333333,18.283333333333335,82.8,10,-0.8660254037844386,0.5000000000000001,4,0.7247927872291199,0.6889669190756866,0.3907311284892735,-0.9205048534524405
2020-10-05,1,30,17,23,0.0,6,13.6,246,113,55,10,1014,1,23,11,23,9,23,6,6.55,18.266666666666666,75.9,10,-0.8660254037844386,0.5000000000000001,5,0.8486442574947509,0.5289640103269624,-0.4067366430758001,-0.913545457642601
2020-10-06,1,31,19,25,0.0,8,13.6,106,113,33,10,1013,0,24,5,25,13,24,6,6.55,18.233333333333334,69.0,10,-0.8660254037844386,0.5000000000000001,6,0.9377521321470804,0.3473052528448203,-0.27563735581699905,0.9612616959383189
2020-10-07,1,32,20,25,0.0,7,13.6,197,113,26,10,1013,0,25,2,25,12,25,7,6.566666666666666,18.216666666666665,62.1,10,-0.8660254037844386,0.5000000000000001,7,0.9884683243281114,0.1514277775045767,-0.9563047559630354,-0.29237170472273677
2020-10-08,1,33,20,26,0.0,9,13.6,136,113,23,10,1013,2,25,0,26,14,25,7,6.583333333333333,18.2,55.2,10,-0.8660254037844386,0.5000000000000001,8,0.9987165071710528,-0.05064916883871264,-0.7193398003386512,0.6946583704589971
2020-10-09,1,34,21,26,0.0,13,13.6,165,113,15,10,1014,0,25,-3,26,20,25,7,6.6,18.183333333333334,48.3,10,-0.8660254037844386,0.5000000000000001,9,0.9680771188662043,-0.2506525322587204,-0.9659258262890682,0.258819045102521
2020-10-10,1,34,20,26,0.0,12,13.6,165,113,26,10,1014,0,25,2,26,20,25,7,6.6,18.166666666666668,41.4,10,-0.8660254037844386,0.5000000000000001,10,0.8978045395707416,-0.4403941515576344,-0.9659258262890682,0.258819045102521
2020-10-11,1,30,20,24,0.0,7,13.6,302,113,55,10,1014,0,24,13,24,11,24,6,6.616666666666667,18.133333333333333,34.5,10,-0.8660254037844386,0.5000000000000001,11,0.7907757369376989,-0.6121059825476626,0.5299192642332047,-0.8480480961564262
2020-10-12,1,31,19,24,0.0,5,13.6,246,113,54,10,1014,0,24,13,24,8,24,6,6.633333333333333,18.116666666666667,27.6,10,-0.8660254037844386,0.5000000000000001,12,0.6513724827222223,-0.7587581226927909,-0.4067366430758001,-0.913545457642601
2020-10-13,1,28,18,22,0.0,9,13.3,298,116,58,10,1013,22,23,13,22,14,23,6,6.633333333333333,18.1,20.7,10,-0.8660254037844386,0.5000000000000001,13,0.48530196253108104,-0.8743466161445821,0.4694715627858904,-0.8829475928589271
2020-10-14,1,25,15,19,0.0,13,13.6,295,113,60,10,1016,0,20,10,19,20,19,5,6.65,18.083333333333332,13.8,10,-0.8660254037844386,0.5000000000000001,14,0.29936312297335804,-0.9541392564000488,0.4226182617406996,-0.9063077870366499
2020-10-15,1,27,14,20,0.0,11,13.6,302,116,63,10,1017,1,21,12,20,17,20,6,6.666666666666667,18.066666666666666,6.9,10,-0.8660254037844386,0.5000000000000001,15,0.10116832198743272,-0.994869323391895,0.5299192642332047,-0.8480480961564262
2020-10-16,1,27,13,20,0.0,7,13.6,295,116,59,10,1015,5,20,10,20,12,20,5,6.666666666666667,18.05,0.0,10,-0.8660254037844386,0.5000000000000001,16,-0.10116832198743204,-0.9948693233918952,0.4226182617406996,-0.9063077870366499
2020-10-17,1,29,16,22,0.0,6,13.6,198,113,46,10,1014,1,21,8,22,10,22,6,6.683333333333334,18.016666666666666,0.0,10,-0.8660254037844386,0.5000000000000001,17,-0.2993631229733582,-0.9541392564000488,-0.9510565162951536,-0.3090169943749473
2020-10-18,1,30,18,23,0.0,8,13.6,180,113,41,10,1014,1,22,6,23,14,22,6,6.7,18.0,6.9,10,-0.8660254037844386,0.5000000000000001,18,-0.4853019625310808,-0.8743466161445822,-1.0,1.2246467991473532e-16
2020-10-19,1,31,18,23,0.0,6,13.6,190,113,31,10,1015,2,22,2,23,10,22,6,6.716666666666667,17.983333333333334,13.8,10,-0.8660254037844386,0.5000000000000001,19,-0.651372482722222,-0.7587581226927911,-0.984807753012208,-0.17364817766693047
2020-10-20,1,29,16,22,0.0,10,13.6,214,113,36,10,1016,2,21,3,22,17,22,6,6.716666666666667,17.966666666666665,20.7,10,-0.8660254037844386,0.5000000000000001,20,-0.7907757369376986,-0.6121059825476627,-0.8290375725550418,-0.5591929034707467
2020-10-21,1,26,17,21,0.0,10,13.6,281,113,66,10,1016,0,21,13,21,16,21,6,6.733333333333333,17.95,27.6,10,-0.8660254037844386,0.5000000000000001,21,-0.8978045395707417,-0.44039415155763423,0.1908089953765451,-0.9816271834476639
2020-10-22,1,29,16,22,0.0,6,13.6,176,116,42,10,1017,1,22,6,22,10,22,6,6.75,17.933333333333334,34.5,10,-0.8660254037844386,0.5000000000000001,22,-0.9680771188662041,-0.2506525322587213,-0.9975640502598242,0.06975647374412552
2020-10-23,1,30,16,22,0.0,15,13.6,135,113,17,10,1016,0,22,-5,22,24,22,6,6.766666666666667,17.916666666666668,41.4,10,-0.8660254037844386,0.5000000000000001,23,-0.9987165071710528,-0.05064916883871355,-0.7071067811865475,0.7071067811865476
2020-10-24,1,30,17,23,0.0,18,13.6,111,116,20,10,1013,12,22,-4,23,28,22,6,6.783333333333333,17.9,48.3,10,-0.8660254037844386,0.5000000000000001,24,-0.9884683243281114,0.15142777750457667,-0.35836794954530027,0.9335804264972017
2020-10-25,1,25,17,20,0.0,14,13.6,89,116,22,10,1013,32,20,-3,20,21,20,5,6.783333333333333,17.883333333333333,55.2,10,-0.8660254037844386,0.5000000000000001,25,-0.9377521321470804,0.3473052528448203,0.0174524064372836,0.9998476951563913
2020-10-26,1,29,16,22,0.0,12,13.6,117,113,24,10,1013,0,21,-2,22,17,22,6,6.8,17.866666666666667,62.1,10,-0.8660254037844386,0.5000000000000001,26,-0.848644257494751,0.5289640103269624,-0.4539904997395467,0.8910065241883679
2020-10-27,1,30,17,23,0.0,9,13.6,137,116,20,10,1013,2,22,-2,23,14,22,6,6.816666666666666,17.85,69.0,10,-0.8660254037844386,0.5000000000000001,27,-0.72479278722912,0.6889669190756865,-0.7313537016191705,0.6819983600624986
2020-10-28,1,29,16,21,0.0,5,13.6,209,116,50,10,1015,11,21,9,21,8,21,6,6.833333333333333,17.833333333333332,75.9,10,-0.8660254037844386,0.5000000000000001,28,-0.5712682150947924,0.8207634412072763,-0.8746197071393959,-0.48480962024633695
2020-10-29,1,29,16,22,0.0,6,13.6,238,116,55,10,1016,11,22,11,22,10,22,6,6.85,17.816666666666666,82.8,10,-0.8660254037844386,0.5000000000000001,29,-0.3943558551133187,0.9189578116202306,-0.529919264233205,-0.848048096156426
2020-10-30,1,29,15,21,0.0,5,13.3,156,116,50,10,1015,24,21,9,21,8,21,6,6.85,17.8,89.7,10,-0.8660254037844386,0.5000000000000001,30,-0.20129852008866114,0.9795299412524943,-0.9135454576426008,0.40673664307580043
2020-10-31,1,27,16,20,0.0,6,13.6,256,116,61,10,1013,12,21,12,20,10,20,6,6.866666666666667,17.783333333333335,96.6,10,-0.8660254037844386,0.5000000000000001,31,-2.4492935982947064e-16,1.0,-0.24192189559966779,-0.9702957262759965
2020-11-01,1,26,16,20,0.3,9,13.6,294,116,68,10,1014,11,20,13,20,14,20,5,6.883333333333333,17.783333333333335,89.7,11,-0.5000000000000004,0.8660254037844384,1,0.20129852008866006,0.9795299412524945,0.40673664307579976,-0.9135454576426011
2020-11-02,1,22,16,18,4.3,9,10.9,275,176,71,10,1016,46,19,13,18,13,18,4,6.9,17.766666666666666,82.8,11,-0.5000000000000004,0.8660254037844384,2,0.39435585511331855,0.9189578116202306,0.08715574274765789,-0.9961946980917455
2020-11-03,1,20,15,18,0.0,9,13.6,295,116,70,10,1018,8,18,12,18,11,18,5,6.916666666666667,17.75,75.9,11,-0.5000000000000004,0.8660254037844384,3,0.5712682150947923,0.8207634412072763,0.4226182617406996,-0.9063077870366499
2020-11-04,1,18,13,15,0.4,19,9.7,259,176,75,10,1016,52,16,11,15,24,15,4,6.933333333333334,17.733333333333334,69.0,11,-0.5000000000000004,0.8660254037844384,4,0.7247927872291199,0.6889669190756866,-0.1908089953765446,-0.981627183447664
2020-11-05,1,15,11,14,6.2,25,9.7,257,263,76,8,1011,74,14,10,13,34,13,3,6.933333333333334,17.716666666666665,62.1,11,-0.5000000000000004,0.8660254037844384,5,0.8486442574947509,0.5289640103269624,-0.22495105434386525,-0.9743700647852351
2020-11-06,1,18,13,15,1.0,10,12.1,272,116,76,10,1013,48,15,11,15,14,15,5,6.95,17.716666666666665,55.2,11,-0.5000000000000004,0.8660254037844384,6,0.9377521321470804,0.3473052528448203,0.03489949670250128,-0.9993908270190958
2020-11-07,1,21,13,17,0.0,6,13.6,148,116,62,10,1014,20,17,9,17,9,17,5,6.966666666666667,17.7,48.3,11,-0.5000000000000004,0.8660254037844384,7,0.9884683243281114,0.1514277775045767,-0.848048096156426,0.5299192642332049
2020-11-08,1,22,16,18,1.2,18,13.6,116,116,48,10,1015,38,18,7,18,25,18,5,6.983333333333333,17.683333333333334,41.4,11,-0.5000000000000004,0.8660254037844384,8,0.9987165071710528,-0.05064916883871264,-0.4383711467890775,0.8987940462991669
2020-11-09,1,20,14,17,1.4,11,13.6,195,116,54,10,1016,24,17,8,17,15,17,5,7.0,17.666666666666668,34.5,11,-0.5000000000000004,0.8660254037844384,9,0.9680771188662043,-0.2506525322587204,-0.9659258262890683,-0.2588190451025208
2020-11-10,1,21,16,18,0.0,6,13.6,260,116,54,10,1016,7,19,9,18,9,18,5,7.016666666666667,17.666666666666668,27.6,11,-0.5000000000000004,0.8660254037844384,10,0.8978045395707416,-0.4403941515576344,-0.17364817766693033,-0.984807753012208
2020-11-11,1,19,14,17,0.0,8,13.6,292,116,67,10,1017,6,17,11,17,10,17,5,7.033333333333333,17.65,20.7,11,-0.5000000000000004,0.8660254037844384,11,0.7907757369376989,-0.6121059825476626,0.37460659341591196,-0.9271838545667874
2020-11-12,1,20,15,17,0.0,7,13.6,156,116,61,10,1019,18,17,10,17,10,17,5,7.05,17.65,13.8,11,-0.5000000000000004,0.8660254037844384,12,0.6513724827222223,-0.7587581226927909,-0.9135454576426008,0.40673664307580043
2020-11-13,1,21,15,18,0.0,14,13.6,98,116,47,10,1020,6,18,6,18,22,18,5,7.05,17.633333333333333,6.9,11,-0.5000000000000004,0.8660254037844384,13,0.48530196253108104,-0.8743466161445821,-0.13917310096006535,0.9902680687415704
2020-11-14,1,22,14,18,0.9,13,13.3,133,116,45,10,1016,37,19,6,18,20,18,5,7.066666666666666,17.616666666666667,0.0,11,-0.5000000000000004,0.8660254037844384,14,0.29936312297335804,-0.9541392564000488,-0.6819983600624984,0.7313537016191706
2020-11-15,1,17,13,15,1.2,15,10.9,269,353,67,10,1015,44,15,9,15,20,15,4,7.083333333333333,17.616666666666667,0.0,11,-0.5000000000000004,0.8660254037844384,15,0.10116832198743272,-0.994869323391895,-0.017452406437283498,-0.9998476951563913
2020-11-16,1,16,12,14,0.1,5,13.3,265,116,73,10,1018,31,14,9,14,7,14,4,7.1,17.6,6.9,11,-0.5000000000000004,0.8660254037844384,16,-0.10116832198743204,-0.9948693233918952,-0.08715574274765825,-0.9961946980917455
2020-11-17,1,18,12,15,0.0,9,13.6,85,116,56,10,1020,8,15,6,15,13,15,4,7.116666666666666,17.6,13.8,11,-0.5000000000000004,0.8660254037844384,17,-0.2993631229733582,-0.9541392564000488,0.08715574274765814,0.9961946980917455
2020-11-18,1,19,12,15,0.0,21,13.6,108,116,50,10,1017,8,15,4,14,31,14,4,7.133333333333334,17.583333333333332,20.7,11,-0.5000000000000004,0.8660254037844384,18,-0.4853019625310808,-0.8743466161445822,-0.30901699437494734,0.9510565162951536
2020-11-19,1,19,12,15,0.0,15,13.6,177,116,55,10,1013,8,15,6,14,23,14,5,7.15,17.583333333333332,27.6,11,-0.5000000000000004,0.8660254037844384,19,-0.651372482722222,-0.7587581226927911,-0.9986295347545738,0.05233595624294381
2020-11-20,1,18,13,15,0.8,10,12.1,245,176,67,10,1011,33,15,9,15,14,15,4,7.166666666666667,17.583333333333332,34.5,11,-0.5000000000000004,0.8660254037844384,20,-0.7907757369376986,-0.6121059825476627,-0.42261826174069916,-0.90630778703665
2020-11-21,1,14,11,12,1.7,17,10.9,246,116,70,10,1015,57,12,7,11,23,11,4,7.183333333333334,17.566666666666666,41.4,11,-0.5000000000000004,0.8660254037844384,21,-0.8978045395707417,-0.44039415155763423,-0.4067366430758001,-0.913545457642601
2020-11-22,1,17,11,14,0.0,5,13.6,239,116,76,10,1021,19,14,9,14,6,14,4,7.2,17.566666666666666,48.3,11,-0.5000000000000004,0.8660254037844384,22,-0.9680771188662041,-0.2506525322587213,-0.5150380749100545,-0.8571673007021121
2020-11-23,1,20,13,15,0.0,4,13.6,141,116,65,10,1020,2,16,9,16,5,16,5,7.2,17.566666666666666,55.2,11,-0.5000000000000004,0.8660254037844384,23,-0.9987165071710528,-0.05064916883871355,-0.7771459614569709,0.6293203910498374
2020-11-24,1,19,12,15,0.0,13,13.6,119,116,46,10,1016,18,15,3,15,20,15,5,7.216666666666667,17.55,62.1,11,-0.5000000000000004,0.8660254037844384,24,-0.9884683243281114,0.15142777750457667,-0.484809620246337,0.8746197071393959
2020-11-25,1,16,12,14,0.7,12,13.3,237,116,61,10,1011,55,14,6,13,16,13,4,7.233333333333333,17.55,69.0,11,-0.5000000000000004,0.8660254037844384,25,-0.9377521321470804,0.3473052528448203,-0.544639035015027,-0.838670567945424
2020-11-26,1,12,11,12,4.5,21,8.5,244,353,85,8,1012,79,12,9,9,27,9,3,7.25,17.55,75.9,11,-0.5000000000000004,0.8660254037844384,26,-0.848644257494751,0.5289640103269624,-0.43837114678907774,-0.8987940462991668
2020-11-27,1,15,10,12,0.0,6,12.1,149,116,75,8,1017,40,12,8,12,8,12,4,7.266666666666667,17.55,82.8,11,-0.5000000000000004,0.8660254037844384,27,-0.72479278722912,0.6889669190756865,-0.8571673007021122,0.5150380749100544
2020-11-28,1,14,10,12,3.8,8,10.9,60,116,67,10,1017,42,12,6,11,13,11,4,7.283333333333333,17.533333333333335,89.7,11,-0.5000000000000004,0.8660254037844384,28,-0.5712682150947924,0.8207634412072763,0.5000000000000001,0.8660254037844386
2020-11-29,1,17,11,13,0.3,9,13.6,127,116,62,10,1019,23,13,6,13,13,13,4,7.3,17.533333333333335,96.6,11,-0.5000000000000004,0.8660254037844384,29,-0.3943558551133187,0.9189578116202306,-0.6018150231520484,0.7986355100472927
2020-11-30,1,17,11,14,0.0,13,13.6,158,116,56,10,1016,7,14,5,13,20,13,4,7.3,17.533333333333335,96.6,11,-0.5000000000000004,0.8660254037844384,30,-0.20129852008866114,0.9795299412524943,-0.9271838545667873,0.37460659341591224
2020-12-01,1,17,12,14,0.0,6,13.6,159,116,52,10,1014,4,14,4,14,9,14,4,7.316666666666666,17.533333333333335,89.7,12,-2.4492935982947064e-16,1.0,1,0.20129852008866006,0.9795299412524945,-0.9335804264972017,0.3583679495453002
2020-12-02,1,16,11,13,0.0,6,13.6,215,116,58,10,1016,9,13,5,13,9,13,4,7.333333333333333,17.533333333333335,82.8,12,-2.4492935982947064e-16,1.0,2,0.39435585511331855,0.9189578116202306,-0.8191520442889918,-0.5735764363510462
2020-12-03,1,16,10,13,0.0,13,13.6,95,116,68,10,1018,11,13,7,12,19,12,4,7.35,17.533333333333335,75.9,12,-2.4492935982947064e-16,1.0,3,0.5712682150947923,0.8207634412072763,-0.08715574274765824,0.9961946980917455
2020-12-04,1,17,10,13,0.2,14,13.3,117,116,61,10,1016,23,13,6,12,22,12,4,7.366666666666666,17.533333333333335,69.0,12,-2.4492935982947064e-16,1.0,4,0.7247927872291199,0.6889669190756866,-0.4539904997395467,0.8910065241883679
2020-12-05,1,14,9,11,17.8,8,8.5,102,356,76,8,1016,62,12,8,11,13,11,3,7.383333333333334,17.533333333333335,62.1,12,-2.4492935982947064e-16,1.0,5,0.8486442574947509,0.5289640103269624,-0.20791169081775934,0.9781476007338057
2020-12-06,1,14,11,12,0.0,8,13.6,263,116,72,10,1017,17,12,7,12,11,12,4,7.383333333333334,17.533333333333335,55.2,12,-2.4492935982947064e-16,1.0,6,0.9377521321470804,0.3473052528448203,-0.12186934340514717,-0.9925461516413221
2020-12-07,1,16,10,13,0.0,7,13.3,179,116,56,10,1019,21,13,4,13,11,13,4,7.4,17.533333333333335,48.3,12,-2.4492935982947064e-16,1.0,7,0.9884683243281114,0.1514277775045767,-0.9998476951563913,0.01745240643728344
2020-12-08,1,17,13,14,0.1,15,13.6,215,116,56,10,1018,14,14,5,14,21,14,4,7.416666666666667,17.533333333333335,41.4,12,-2.4492935982947064e-16,1.0,8,0.9987165071710528,-0.05064916883871264,-0.8191520442889918,-0.5735764363510462
2020-12-09,1,14,11,12,1.1,14,12.1,270,116,83,10,1021,43,12,9,11,19,11,4,7.433333333333334,17.55,34.5,12,-2.4492935982947064e-16,1.0,9,0.9680771188662043,-0.2506525322587204,-1.8369701987210297e-16,-1.0
2020-12-10,1,16,10,12,0.0,13,13.6,110,116,65,10,1020,3,12,5,11,20,11,4,7.433333333333334,17.55,27.6,12,-2.4492935982947064e-16,1.0,10,0.8978045395707416,-0.4403941515576344,-0.3420201433256687,0.9396926207859084
2020-12-11,1,18,12,15,0.0,6,13.6,186,113,49,10,1018,0,15,3,15,8,15,4,7.45,17.55,20.7,12,-2.4492935982947064e-16,1.0,11,0.7907757369376989,-0.6121059825476626,-0.9945218953682733,-0.1045284632676535
2020-12-12,1,18,11,15,0.0,7,12.1,164,116,36,10,1016,30,15,0,15,13,15,4,7.466666666666667,17.55,13.8,12,-2.4492935982947064e-16,1.0,12,0.6513724827222223,-0.7587581226927909,-0.9612616959383189,0.2756373558169992
2020-12-13,1,21,14,17,0.0,14,13.6,193,116,36,10,1013,19,17,2,17,25,17,5,7.466666666666667,17.55,6.9,12,-2.4492935982947064e-16,1.0,13,0.48530196253108104,-0.8743466161445821,-0.9743700647852352,-0.22495105434386498
2020-12-14,1,19,13,16,0.2,15,13.6,230,116,48,10,1009,32,16,4,15,24,15,5,7.483333333333333,17.566666666666666,0.0,12,-2.4492935982947064e-16,1.0,14,0.29936312297335804,-0.9541392564000488,-0.6427876096865395,-0.7660444431189779
2020-12-15,1,13,10,12,0.2,17,13.6,225,116,65,10,1011,36,12,5,10,24,10,4,7.5,17.566666666666666,0.0,12,-2.4492935982947064e-16,1.0,15,0.10116832198743272,-0.994869323391895,-0.7071067811865477,-0.7071067811865475
2020-12-16,1,13,8,11,1.1,22,8.5,234,176,78,9,1014,74,11,8,9,29,9,3,7.5,17.566666666666666,6.9,12,-2.4492935982947064e-16,1.0,16,-0.10116832198743204,-0.9948693233918952,-0.5877852522924732,-0.8090169943749473
2020-12-17,1,13,10,11,0.3,18,13.3,250,116,86,9,1018,51,11,9,9,24,9,4,7.516666666666667,17.583333333333332,13.8,12,-2.4492935982947064e-16,1.0,17,-0.2993631229733582,-0.9541392564000488,-0.34202014332566855,-0.9396926207859084
2020-12-18,1,15,10,12,0.3,6,12.1,163,116,79,9,1020,52,12,9,12,8,12,4,7.533333333333333,17.583333333333332,20.7,12,-2.4492935982947064e-16,1.0,18,-0.4853019625310808,-0.8743466161445822,-0.9563047559630355,0.2923717047227366
2020-12-19,1,16,10,13,0.0,8,13.6,103,116,69,10,1022,6,13,7,12,12,12,4,7.533333333333333,17.6,27.6,12,-2.4492935982947064e-16,1.0,19,-0.651372482722222,-0.7587581226927911,-0.22495105434386503,0.9743700647852352
2020-12-20,1,16,10,13,0.0,11,13.6,125,116,54,10,1021,4,13,3,12,19,12,4,7.55,17.6,34.5,12,-2.4492935982947064e-16,1.0,20,-0.7907757369376986,-0.6121059825476627,-0.5735764363510462,0.8191520442889917
2020-12-21,1,16,9,12,0.0,12,13.6,116,116,61,10,1020,5,12,5,11,20,11,4,7.55,17.616666666666667,41.4,12,-2.4492935982947064e-16,1.0,21,-0.8978045395707417,-0.44039415155763423,-0.4383711467890775,0.8987940462991669
2020-12-22,1,16,11,12,0.0,9,13.6,217,116,73,10,1018,9,12,7,12,14,12,4,7.566666666666666,17.616666666666667,48.3,12,-2.4492935982947064e-16,1.0,22,-0.9680771188662041,-0.2506525322587213,-0.7986355100472928,-0.6018150231520484
2020-12-23,1,12,8,10,0.2,12,10.9,265,116,87,10,1017,49,10,8,8,17,8,4,7.566666666666666,17.633333333333333,55.2,12,-2.4492935982947064e-16,1.0,23,-0.9987165071710528,-0.05064916883871355,-0.08715574274765825,-0.9961946980917455
2020-12-24,1,12,8,10,0.8,15,9.7,266,176,83,10,1018,62,10,7,8,20,8,2,7.583333333333333,17.633333333333333,62.1,12,-2.4492935982947064e-16,1.0,24,-0.9884683243281114,0.15142777750457667,-0.06975647374412558,-0.9975640502598242
2020-12-25,1,13,8,10,0.0,13,13.6,124,113,71,9,1021,6,10,5,8,19,8,4,7.583333333333333,17.65,69.0,12,-2.4492935982947064e-16,1.0,25,-0.9377521321470804,0.3473052528448203,-0.5591929034707467,0.8290375725550417
2020-12-26,1,12,7,9,0.0,25,13.6,114,116,50,10,1022,2,9,-1,6,38,6,3,7.583333333333333,17.65,75.9,12,-2.4492935982947064e-16,1.0,26,-0.848644257494751,0.5289640103269624,-0.40673664307580026,0.9135454576426009
2020-12-27,1,12,7,9,0.0,27,13.6,115,116,49,10,1021,11,9,-1,6,40,6,3,7.6,17.666666666666668,82.8,12,-2.4492935982947064e-16,1.0,27,-0.72479278722912,0.6889669190756865,-0.42261826174069933,0.90630778703665
2020-12-28,1,12,6,9,0.0,23,13.6,112,116,67,10,1020,14,9,3,5,33,5,3,7.6,17.683333333333334,89.7,12,-2.4492935982947064e-16,1.0,28,-0.5712682150947924,0.8207634412072763,-0.37460659341591207,0.9271838545667874
2020-12-29,1,13,7,10,0.0,15,13.6,105,113,54,10,1020,0,10,1,8,26,8,3,7.6,17.683333333333334,96.6,12,-2.4492935982947064e-16,1.0,29,-0.3943558551133187,0.9189578116202306,-0.25881904510252085,0.9659258262890683
2020-12-30,1,13,7,10,0.0,19,13.6,104,116,59,10,1019,3,10,2,8,31,8,4,7.616666666666667,17.7,96.6,12,-2.4492935982947064e-16,1.0,30,-0.20129852008866114,0.9795299412524943,-0.24192189559966779,0.9702957262759965
2020-12-31,1,14,7,11,0.0,18,13.6,109,116,64,10,1017,9,11,4,9,28,9,4,7.616666666666667,17.716666666666665,89.7,12,-2.4492935982947064e-16,1.0,31,-2.4492935982947064e-16,1.0,-0.32556815445715664,0.9455185755993168
2021-01-01,1,15,9,12,0.0,15,13.6,111,116,73,10,1017,12,12,7,10,24,10,4,7.616666666666667,17.733333333333334,75.9,1,0.49999999999999994,0.8660254037844387,1,0.20129852008866006,0.9795299412524945,-0.35836794954530027,0.9335804264972017
2021-01-02,1,15,9,12,0.0,18,13.6,105,116,69,10,1019,9,12,6,10,29,10,4,7.616666666666667,17.733333333333334,69.0,1,0.49999999999999994,0.8660254037844387,2,0.39435585511331855,0.9189578116202306,-0.25881904510252085,0.9659258262890683
2021-01-03,1,16,10,13,0.0,17,13.6,106,116,65,10,1018,33,13,6,11,26,11,4,7.633333333333333,17.75,62.1,1,0.49999999999999994,0.8660254037844387,3,0.5712682150947923,0.8207634412072763,-0.27563735581699905,0.9612616959383189
2021-01-04,1,15,10,12,0.0,17,13.6,108,116,68,10,1018,12,12,7,11,26,11,4,7.633333333333333,17.766666666666666,55.2,1,0.49999999999999994,0.8660254037844387,4,0.7247927872291199,0.6889669190756866,-0.30901699437494734,0.9510565162951536
2021-01-05,1,16,10,13,0.0,18,13.6,113,116,69,10,1019,8,13,7,11,28,11,4,7.633333333333333,17.783333333333335,48.3,1,0.49999999999999994,0.8660254037844387,5,0.8486442574947509,0.5289640103269624,-0.39073112848927377,0.9205048534524403
2021-01-06,1,16,10,13,0.0,15,13.6,111,116,66,10,1021,7,13,6,11,25,11,4,7.633333333333333,17.783333333333335,41.4,1,0.49999999999999994,0.8660254037844387,6,0.9377521321470804,0.3473052528448203,-0.35836794954530027,0.9335804264972017
2021-01-07,1,16,10,13,0.0,16,13.3,116,116,53,10,1020,26,13,3,12,26,12,4,7.633333333333333,17.8,34.5,1,0.49999999999999994,0.8660254037844387,7,0.9884683243281114,0.1514277775045767,-0.4383711467890775,0.8987940462991669
2021-01-08,1,14,9,11,0.0,18,13.3,114,116,34,10,1020,30,11,-4,9,31,9,4,7.633333333333333,17.816666666666666,27.6,1,0.49999999999999994,0.8660254037844387,8,0.9987165071710528,-0.05064916883871264,-0.40673664307580026,0.9135454576426009
2021-01-09,1,14,8,11,0.0,16,13.6,109,116,41,10,1020,4,11,-2,9,27,9,4,7.633333333333333,17.833333333333332,20.7,1,0.49999999999999994,0.8660254037844387,9,0.9680771188662043,-0.2506525322587204,-0.32556815445715664,0.9455185755993168
2021-01-10,1,17,9,13,0.0,8,13.6,105,116,53,10,1021,7,13,3,12,13,12,4,7.633333333333333,17.85,13.8,1,0.49999999999999994,0.8660254037844387,10,0.8978045395707416,-0.4403941515576344,-0.25881904510252085,0.9659258262890683
2021-01-11,1,17,12,14,0.0,9,13.6,123,116,53,10,1023,14,14,4,14,14,14,4,7.633333333333333,17.85,6.9,1,0.49999999999999994,0.8660254037844387,11,0.7907757369376989,-0.6121059825476626,-0.5446390350150271,0.8386705679454239
2021-01-12,1,18,11,14,0.0,14,13.6,132,116,43,10,1022,21,14,1,13,24,13,4,7.633333333333333,17.866666666666667,0.0,1,0.49999999999999994,0.8660254037844387,12,0.6513724827222223,-0.7587581226927909,-0.6691306063588582,0.7431448254773942
2021-01-13,1,18,12,15,0.0,14,13.3,187,116,41,10,1014,42,15,1,14,24,14,4,7.633333333333333,17.883333333333333,0.0,1,0.49999999999999994,0.8660254037844387,13,0.48530196253108104,-0.8743466161445821,-0.9925461516413221,-0.12186934340514731
2021-01-14,1,12,7,10,3.4,27,8.5,257,176,75,10,1011,84,10,6,7,36,7,3,7.633333333333333,17.9,6.9,1,0.49999999999999994,0.8660254037844387,14,0.29936312297335804,-0.9541392564000488,-0.22495105434386525,-0.9743700647852351
2021-01-15,1,11,5,9,3.0,18,10.9,255,176,78,10,1016,59,9,6,6,24,6,2,7.616666666666667,17.916666666666668,13.8,1,0.49999999999999994,0.8660254037844387,15,0.10116832198743272,-0.994869323391895,-0.25881904510252063,-0.9659258262890683
2021-01-16,1,11,4,8,0.0,13,13.6,213,116,69,10,1014,9,9,3,7,18,7,3,7.616666666666667,17.933333333333334,20.7,1,0.49999999999999994,0.8660254037844387,16,-0.10116832198743204,-0.9948693233918952,-0.838670567945424,-0.5446390350150271
2021-01-17,1,11,8,9,2.6,33,13.3,237,116,64,10,1013,36,9,3,6,44,6,3,7.616666666666667,17.95,27.6,1,0.49999999999999994,0.8660254037844387,17,-0.2993631229733582,-0.9541392564000488,-0.544639035015027,-0.838670567945424
2021-01-18,1,8,6,7,8.9,28,8.5,250,353,84,9,1018,86,8,5,4,39,4,2,7.616666666666667,17.966666666666665,34.5,1,0.49999999999999994,0.8660254037844387,18,-0.4853019625310808,-0.8743466161445822,-0.34202014332566855,-0.9396926207859084
2021-01-19,1,10,6,8,2.0,33,13.6,242,116,67,10,1017,20,8,2,3,45,3,3,7.6,17.966666666666665,41.4,1,0.49999999999999994,0.8660254037844387,19,-0.651372482722222,-0.7587581226927911,-0.46947156278589075,-0.882947592858927
