date,loc_id,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,day
2017-12-02,1,19,11,14,0.0,16,13.6,113,40,10,1022,0,0,26,7.333333333333333,17.533333333333335,75.9,12,2
2017-12-03,1,20,11,15,0.0,12,13.6,113,28,10,1024,1,-4,21,7.35,17.533333333333335,82.8,12,3
2017-12-04,1,22,12,16,0.0,12,13.6,113,19,10,1022,10,-8,22,7.366666666666666,17.533333333333335,89.7,12,4
2017-12-05,1,21,12,16,0.1,11,10.9,119,47,10,1017,59,2,17,7.366666666666666,17.533333333333335,96.6,12,5
2017-12-06,1,12,7,10,3.9,33,10.9,353,75,10,1015,81,6,43,7.383333333333334,17.533333333333335,96.6,12,6
2017-12-07,1,11,7,9,0.8,19,13.6,113,62,10,1022,22,2,24,7.4,17.533333333333335,89.7,12,7
2017-12-08,1,15,8,11,0.0,7,13.6,113,48,10,1026,0,0,9,7.416666666666667,17.533333333333335,82.8,12,8
2017-12-09,1,15,6,10,0.0,15,13.6,113,33,10,1024,1,-7,23,7.416666666666667,17.533333333333335,75.9,12,9
2017-12-10,1,16,7,11,0.0,8,13.6,113,21,10,1022,28,-11,14,7.433333333333334,17.55,69.0,12,10
2017-12-11,1,19,10,13,0.0,8,13.6,113,18,10,1023,11,-11,14,7.45,17.55,62.1,12,11
2017-12-12,1,20,10,14,0.0,15,10.9,122,18,10,1021,51,-10,26,7.466666666666667,17.55,55.2,12,12
2017-12-13,1,18,11,14,0.0,12,13.6,113,48,10,1019,24,0,18,7.466666666666667,17.55,48.3,12,13
2017-12-14,1,16,10,12,0.0,12,13.6,113,79,10,1019,21,8,17,7.483333333333333,17.566666666666666,41.4,12,14
2017-12-15,1,16,10,13,0.1,7,13.6,116,77,10,1020,33,8,10,7.5,17.566666666666666,34.5,12,15
2017-12-16,1,18,10,13,0.0,9,13.6,113,61,10,1022,5,5,13,7.5,17.566666666666666,27.6,12,16
2017-12-17,1,19,10,14,0.0,9,13.3,113,38,10,1021,30,-1,15,7.516666666666667,17.583333333333332,20.7,12,17
2017-12-18,1,22,13,17,0.0,8,13.3,116,26,10,1021,47,-3,14,7.516666666666667,17.583333333333332,13.8,12,18
2017-12-19,1,21,16,18,0.1,7,8.5,122,19,10,1020,88,-6,12,7.533333333333333,17.6,6.9,12,19
2017-12-20,1,22,16,18,0.0,5,13.6,113,23,10,1019,31,-4,9,7.533333333333333,17.6,0.0,12,20
2017-12-21,1,23,16,19,0.0,4,13.3,116,21,10,1020,51,-4,8,7.55,17.616666666666667,0.0,12,21
2017-12-22,1,24,17,19,0.0,7,9.7,122,20,10,1017,67,-5,12,7.55,17.616666666666667,6.9,12,22
2017-12-23,1,21,15,18,0.0,13,12.1,113,37,10,1014,54,2,20,7.566666666666666,17.633333333333333,13.8,12,23
2017-12-24,1,14,9,12,1.1,26,13.3,113,65,10,1014,38,6,33,7.566666666666666,17.633333333333333,20.7,12,24
2017-12-25,1,11,7,9,5.2,20,12.1,296,74,10,1021,56,4,26,7.583333333333333,17.65,27.6,12,25
2017-12-26,1,15,9,12,0.0,11,13.6,113,56,10,1025,1,3,15,7.583333333333333,17.65,34.5,12,26
2017-12-27,1,16,9,12,0.0,22,13.3,113,45,10,1020,38,0,34,7.6,17.666666666666668,41.4,12,27
2017-12-28,1,17,11,13,0.0,8,13.6,113,40,10,1017,23,0,12,7.6,17.683333333333334,48.3,12,28
2017-12-29,1,16,14,14,0.7,5,10.9,119,47,9,1017,48,3,9,7.6,17.683333333333334,55.2,12,29
2017-12-30,1,16,11,13,0.0,10,13.3,113,65,10,1018,17,6,14,7.616666666666667,17.7,62.1,12,30
2017-12-31,1,14,9,10,0.0,12,13.6,113,66,10,1016,9,4,16,7.616666666666667,17.716666666666665,69.0,12,31
2018-01-01,1,9,6,8,0.0,23,10.9,119,76,10,1016,57,4,31,7.616666666666667,17.716666666666665,82.8,1,1
2018-01-02,1,11,9,10,0.9,21,8.5,353,85,10,1018,78,7,29,7.616666666666667,17.733333333333334,89.7,1,2
2018-01-03,1,15,8,11,0.0,9,13.6,113,66,10,1018,18,5,13,7.616666666666667,17.75,96.6,1,3
2018-01-04,1,11,8,9,0.3,21,12.1,116,66,10,1014,32,3,28,7.633333333333333,17.766666666666666,96.6,1,4
2018-01-05,1,9,8,9,9.6,33,8.5,266,78,6,1009,75,5,46,7.633333333333333,17.766666666666666,89.7,1,5
2018-01-06,1,13,9,10,0.3,15,12.1,113,82,10,1017,40,7,21,7.633333333333333,17.783333333333335,82.8,1,6
2018-01-07,1,15,8,11,0.1,4,13.6,113,69,9,1027,9,5,6,7.633333333333333,17.8,75.9,1,7
2018-01-08,1,17,9,13,0.0,5,13.6,113,49,10,1028,0,2,6,7.633333333333333,17.816666666666666,69.0,1,8
2018-01-09,1,17,10,13,0.0,5,13.6,113,58,10,1027,2,4,7,7.633333333333333,17.833333333333332,62.1,1,9
2018-01-10,1,16,8,12,0.0,8,12.1,113,65,10,1023,29,5,12,7.633333333333333,17.833333333333332,55.2,1,10
2018-01-11,1,19,8,14,0.0,9,13.3,113,37,10,1018,14,-3,16,7.633333333333333,17.85,48.3,1,11
2018-01-12,1,16,11,13,0.0,11,13.6,113,55,10,1020,1,3,17,7.633333333333333,17.866666666666667,41.4,1,12
2018-01-13,1,17,10,13,0.0,10,13.6,113,55,10,1017,4,3,14,7.633333333333333,17.883333333333333,34.5,1,13
2018-01-14,1,12,8,10,0.9,25,13.3,113,73,10,1016,39,5,34,7.633333333333333,17.9,27.6,1,14
2018-01-15,1,13,8,10,1.1,14,13.3,116,82,10,1023,48,7,19,7.616666666666667,17.916666666666668,20.7,1,15
2018-01-16,1,13,7,10,0.0,4,13.6,116,81,8,1023,34,6,6,7.616666666666667,17.933333333333334,13.8,1,16
2018-01-17,1,12,8,9,0.2,13,13.6,113,77,10,1017,34,5,18,7.616666666666667,17.933333333333334,6.9,1,17
2018-01-18,1,13,8,10,0.1,31,13.6,113,68,10,1011,25,4,42,7.616666666666667,17.95,0.0,1,18
2018-01-19,1,9,5,7,17.1,46,12.1,353,77,9,1012,57,3,61,7.6,17.966666666666665,0.0,1,19
2018-01-20,1,14,6,10,0.0,9,13.6,113,75,10,1022,13,5,14,7.6,17.983333333333334,6.9,1,20
2018-01-21,1,16,7,11,0.0,16,8.5,122,47,10,1019,93,-1,25,7.6,18.0,13.8,1,21
2018-01-22,1,15,9,11,0.0,15,13.6,113,41,10,1012,18,-2,23,7.583333333333333,18.016666666666666,20.7,1,22
2018-01-23,1,11,9,10,1.4,25,12.1,353,76,10,1013,65,5,35,7.583333333333333,18.03333333333333,27.6,1,23
2018-01-24,1,13,8,10,0.1,12,13.6,116,73,10,1015,33,5,17,7.583333333333333,18.05,34.5,1,24
2018-01-25,1,11,7,8,0.9,22,10.9,116,77,9,1013,65,4,28,7.566666666666666,18.066666666666663,41.4,1,25
2018-01-26,1,8,4,5,1.3,31,13.3,116,73,10,1016,51,1,40,7.566666666666666,18.08333333333333,48.3,1,26
2018-01-27,1,11,4,7,0.1,16,13.6,116,80,10,1021,41,4,22,7.55,18.08333333333333,55.2,1,27
2018-01-28,1,11,5,8,0.2,8,10.9,119,83,9,1025,48,5,11,7.55,18.1,62.1,1,28
2018-01-29,1,12,5,8,0.5,8,13.3,116,80,9,1023,39,5,10,7.533333333333333,18.116666666666667,69.0,1,29
2018-01-30,1,13,6,10,0.0,8,13.6,113,77,10,1024,7,5,10,7.533333333333333,18.133333333333333,75.9,1,30
2018-01-31,1,16,9,12,0.0,4,13.6,113,66,10,1023,1,5,5,7.516666666666667,18.15,82.8,1,31
2018-02-01,1,17,10,13,0.0,7,13.6,113,49,10,1023,1,2,10,7.5,18.166666666666668,96.6,2,1
2018-02-02,1,18,10,14,0.0,7,13.6,113,40,10,1025,2,0,10,7.5,18.183333333333334,96.6,2,2
2018-02-03,1,19,9,14,0.0,4,13.6,113,32,10,1024,19,-3,6,7.483333333333333,18.2,89.7,2,3
2018-02-04,1,22,11,16,0.0,3,13.6,113,24,10,1022,8,-5,6,7.466666666666667,18.216666666666665,82.8,2,4
2018-02-05,1,21,12,17,0.0,5,12.1,113,23,10,1019,37,-5,9,7.466666666666667,18.23333333333333,75.9,2,5
2018-02-06,1,21,13,17,0.0,5,13.6,113,27,10,1019,22,-3,8,7.45,18.25,69.0,2,6
2018-02-07,1,21,12,17,0.0,5,12.1,122,31,10,1021,34,-1,8,7.433333333333334,18.25,62.1,2,7
2018-02-08,1,21,12,16,0.0,7,12.1,113,32,10,1018,29,-1,13,7.416666666666667,18.266666666666666,55.2,2,8
2018-02-09,1,23,15,18,0.0,11,13.6,113,33,10,1014,8,1,15,7.4,18.28333333333333,48.3,2,9
2018-02-10,1,24,13,18,0.0,6,10.9,122,35,10,1011,75,2,9,7.4,18.3,41.4,2,10
2018-02-11,1,23,15,19,0.0,9,13.6,116,35,10,1011,41,2,14,7.383333333333334,18.316666666666663,34.5,2,11
2018-02-12,1,17,12,14,2.6,11,13.3,116,78,8,1013,55,10,14,7.366666666666666,18.33333333333333,27.6,2,12
2018-02-13,1,12,9,10,11.6,23,12.1,296,81,9,1017,58,7,30,7.35,18.35,20.7,2,13
2018-02-14,1,15,8,11,0.0,8,13.6,113,69,10,1021,12,5,11,7.333333333333333,18.366666666666667,13.8,2,14
2018-02-15,1,16,10,13,0.0,20,13.3,113,51,10,1017,20,3,29,7.316666666666666,18.366666666666667,6.9,2,15
2018-02-16,1,18,10,13,0.0,7,13.6,113,54,10,1014,12,4,10,7.3,18.383333333333333,0.0,2,16
2018-02-17,1,11,7,10,12.2,29,13.3,353,71,9,1011,53,4,38,7.283333333333333,18.4,0.0,2,17
2018-02-18,1,13,9,10,9.0,40,13.3,176,83,8,1013,57,7,53,7.266666666666667,18.416666666666668,6.9,2,18
2018-02-19,1,16,8,11,0.0,9,13.6,113,74,9,1017,20,6,12,7.25,18.433333333333334,13.8,2,19
2018-02-20,1,19,10,13,0.0,7,13.6,113,56,10,1013,4,4,10,7.233333333333333,18.45,20.7,2,20
2018-02-21,1,16,10,13,0.0,10,13.3,113,50,10,1011,20,2,14,7.216666666666667,18.45,27.6,2,21
2018-02-22,1,16,10,13,5.6,8,13.6,113,64,9,1011,36,6,10,7.2,18.466666666666665,34.5,2,22
2018-02-23,1,15,11,12,1.1,6,13.3,116,72,8,1009,57,8,9,7.183333333333334,18.48333333333333,41.4,2,23
2018-02-24,1,15,10,12,0.0,10,13.6,113,64,10,1011,5,5,13,7.166666666666667,18.5,48.3,2,24
2018-02-25,1,18,9,13,0.0,19,13.6,113,66,10,1011,22,6,25,7.15,18.516666666666666,55.2,2,25
2018-02-26,1,15,9,12,2.6,14,13.3,113,66,9,1010,48,6,20,7.116666666666666,18.516666666666666,62.1,2,26
2018-02-27,1,14,10,12,6.0,14,13.6,113,68,10,1013,19,6,18,7.1,18.53333333333333,69.0,2,27
2018-02-28,1,18,9,13,0.0,5,13.6,113,57,10,1016,3,4,5,7.083333333333333,18.55,75.9,2,28
2018-03-01,1,18,11,14,0.0,6,13.6,113,44,10,1016,5,2,8,7.066666666666666,18.566666666666663,89.7,3,1
2018-03-02,1,19,12,15,0.0,6,12.1,113,48,10,1016,39,4,8,7.05,18.58333333333333,96.6,3,2
2018-03-03,1,22,12,17,0.0,7,13.3,113,39,10,1014,24,2,10,7.033333333333333,18.58333333333333,96.6,3,3
2018-03-04,1,22,14,18,0.0,9,13.6,113,30,10,1011,14,0,14,7.0,18.6,89.7,3,4
2018-03-05,1,23,16,19,0.0,14,13.6,113,32,10,1011,0,2,20,6.983333333333333,18.616666666666667,82.8,3,5
2018-03-06,1,24,15,18,0.0,18,13.6,113,45,10,1013,0,5,25,6.966666666666667,18.633333333333333,75.9,3,6
2018-03-07,1,21,11,17,0.0,6,13.6,113,52,9,1017,5,5,9,6.95,18.633333333333333,69.0,3,7
2018-03-08,1,27,15,20,0.0,21,13.6,113,30,10,1013,15,0,31,6.933333333333334,18.65,62.1,3,8
2018-03-09,1,17,11,13,0.0,25,13.3,113,63,10,1014,22,6,33,6.9,18.666666666666668,55.2,3,9
2018-03-10,1,16,10,12,0.0,10,13.6,113,69,10,1016,17,6,13,6.883333333333333,18.666666666666668,48.3,3,10
2018-03-11,1,17,9,13,0.0,9,13.6,113,72,10,1016,15,7,11,6.866666666666667,18.683333333333334,41.4,3,11
2018-03-12,1,19,10,14,0.0,8,13.6,113,72,9,1017,12,8,10,6.85,18.7,34.5,3,12
2018-03-13,1,20,10,15,0.0,8,12.1,122,60,8,1016,46,6,10,6.816666666666666,18.716666666666665,27.6,3,13
2018-03-14,1,22,13,17,0.0,13,13.6,113,47,10,1015,6,4,17,6.8,18.716666666666665,20.7,3,14
2018-03-15,1,18,11,15,0.0,10,13.3,113,53,10,1015,24,4,13,6.783333333333333,18.73333333333333,13.8,3,15
2018-03-16,1,17,9,13,0.0,16,13.6,113,66,10,1016,5,6,19,6.75,18.75,6.9,3,16
2018-03-17,1,19,10,15,0.0,7,13.6,113,56,10,1017,1,5,8,6.733333333333333,18.766666666666666,0.0,3,17
2018-03-18,1,25,12,18,0.0,15,13.3,113,27,10,1013,24,-2,23,6.716666666666667,18.766666666666666,0.0,3,18
2018-03-19,1,28,16,22,0.0,7,13.6,113,21,10,1010,0,-2,10,6.7,18.78333333333333,6.9,3,19
2018-03-20,1,23,16,19,0.0,14,13.6,113,42,10,1015,0,5,19,6.666666666666667,18.8,13.8,3,20
2018-03-21,1,24,14,19,0.0,8,13.6,113,37,10,1019,0,3,10,6.65,18.8,20.7,3,21
2018-03-22,1,28,15,22,0.0,9,13.6,113,24,10,1015,0,0,13,6.633333333333333,18.816666666666663,27.6,3,22
2018-03-23,1,30,18,24,0.0,15,13.3,113,21,10,1008,29,-1,24,6.6,18.83333333333333,34.5,3,23
2018-03-24,1,22,11,18,0.0,21,13.6,113,50,10,1010,37,6,28,6.583333333333333,18.83333333333333,41.4,3,24
2018-03-25,1,20,9,15,0.0,7,13.6,113,62,10,1019,8,6,8,6.566666666666666,18.85,48.3,3,25
2018-03-26,1,29,14,21,0.0,11,13.6,113,39,10,1018,0,6,14,6.55,18.866666666666667,55.2,3,26
2018-03-27,1,27,18,22,0.0,7,13.6,113,34,10,1014,15,5,10,6.516666666666667,18.866666666666667,62.1,3,27
2018-03-28,1,27,20,23,0.6,12,13.3,113,36,9,1008,30,7,19,6.5,18.883333333333333,69.0,3,28
2018-03-29,1,20,10,15,0.07,33,13.3,113,55,10,1010,22,6,42,6.483333333333333,18.9,75.9,3,29
2018-03-30,1,15,9,12,0.14,22,12.1,119,73,10,1018,45,7,28,6.45,18.916666666666668,82.8,3,30
2018-03-31,1,20,9,15,0.0,5,13.6,113,63,10,1019,10,8,7,6.433333333333334,18.916666666666668,89.7,3,31
2018-04-01,1,23,13,19,0.0,8,13.3,113,39,10,1014,17,4,11,6.416666666666667,18.933333333333334,96.6,4,1
2018-04-02,1,25,14,19,0.0,7,13.3,113,41,10,1012,25,6,10,6.4,18.95,96.6,4,2
2018-04-03,1,22,13,17,0.0,10,13.6,113,52,10,1013,29,7,13,6.366666666666666,18.95,89.7,4,3
2018-04-04,1,25,12,19,0.0,10,13.6,113,38,10,1013,1,3,13,6.35,18.966666666666665,82.8,4,4
2018-04-05,1,25,15,20,0.0,11,13.3,113,22,10,1010,17,-3,17,6.333333333333333,18.98333333333333,75.9,4,5
2018-04-06,1,25,15,21,0.0,8,13.6,113,25,10,1009,0,-1,11,6.316666666666666,18.98333333333333,69.0,4,6
2018-04-07,1,27,15,21,0.0,10,13.6,113,34,10,1011,2,4,12,6.283333333333333,19.0,62.1,4,7
2018-04-08,1,23,14,18,0.12,13,13.6,113,55,10,1013,4,8,16,6.266666666666667,19.016666666666666,55.2,4,8
2018-04-09,1,19,11,14,0.0,17,13.6,113,60,10,1013,4,7,20,6.25,19.016666666666666,48.3,4,9
2018-04-10,1,17,11,13,0.0,18,13.6,113,63,10,1013,17,6,22,6.233333333333333,19.03333333333333,41.4,4,10
2018-04-11,1,18,10,14,0.7,13,13.6,116,67,10,1013,24,8,16,6.216666666666667,19.05,34.5,4,11
2018-04-12,1,22,13,17,0.0,9,13.6,113,56,10,1013,4,7,11,6.183333333333334,19.05,27.6,4,12
2018-04-13,1,25,15,20,0.0,11,13.6,113,47,10,1013,2,8,13,6.166666666666667,19.066666666666663,20.7,4,13
2018-04-14,1,25,17,20,0.0,13,13.6,113,48,10,1014,2,8,16,6.15,19.08333333333333,13.8,4,14
2018-04-15,1,25,16,20,0.0,13,13.6,113,51,10,1013,1,9,16,6.133333333333334,19.1,6.9,4,15
2018-04-16,1,26,17,21,0.0,7,13.6,113,44,10,1015,0,7,8,6.116666666666666,19.1,0.0,4,16
2018-04-17,1,28,17,23,0.0,11,13.6,113,24,10,1016,3,-1,15,6.1,19.116666666666667,0.0,4,17
2018-04-18,1,32,20,26,0.0,6,13.6,113,22,10,1016,0,1,8,6.066666666666666,19.133333333333333,6.9,4,18
2018-04-19,1,28,17,23,0.0,12,13.6,113,33,10,1014,0,5,15,6.05,19.133333333333333,13.8,4,19
2018-04-20,1,24,15,19,0.0,24,13.6,113,43,10,1011,3,6,31,6.033333333333333,19.15,20.7,4,20
2018-04-21,1,21,15,18,0.2,24,13.3,113,46,10,1008,16,6,32,6.016666666666667,19.166666666666668,27.6,4,21
2018-04-22,1,19,12,15,0.0,22,13.6,113,59,10,1011,8,6,27,6.0,19.166666666666668,34.5,4,22
2018-04-23,1,22,12,17,0.0,9,13.6,113,52,10,1015,2,6,11,5.983333333333333,19.183333333333334,41.4,4,23
2018-04-24,1,28,16,22,0.0,10,13.6,113,36,10,1012,3,3,13,5.966666666666667,19.2,48.3,4,24
2018-04-25,1,25,14,18,18.2,17,13.6,356,58,9,1009,17,9,22,5.95,19.216666666666665,55.2,4,25
2018-04-26,1,19,12,15,16.1,13,13.6,356,70,9,1009,14,10,17,5.933333333333334,19.216666666666665,62.1,4,26
2018-04-27,1,22,13,17,0.0,14,13.6,113,59,10,1010,25,8,17,5.916666666666667,19.23333333333333,69.0,4,27
2018-04-28,1,22,14,18,1.4,18,13.6,116,56,10,1013,30,9,22,5.9,19.25,75.9,4,28
2018-04-29,1,25,16,21,3.2,6,13.6,113,52,10,1014,13,10,8,5.883333333333333,19.25,82.8,4,29
2018-04-30,1,28,19,24,1.4,7,13.6,113,42,10,1011,7,9,11,5.866666666666667,19.266666666666666,89.7,4,30
2018-05-01,1,26,20,22,4.5,18,13.6,113,41,10,1011,28,8,23,5.85,19.28333333333333,96.6,5,1
2018-05-02,1,29,18,24,8.2,11,13.6,113,44,9,1010,11,10,15,5.833333333333333,19.3,89.7,5,2
2018-05-03,1,31,21,26,0.2,10,13.6,113,34,10,1009,6,8,14,5.816666666666666,19.3,82.8,5,3
2018-05-04,1,31,23,27,0.4,9,13.6,113,27,10,1008,15,6,13,5.8,19.316666666666663,75.9,5,4
2018-05-05,1,28,19,24,1.9,15,13.6,113,41,10,1010,3,9,19,5.783333333333333,19.33333333333333,69.0,5,5
2018-05-06,1,27,18,23,1.1,10,12.1,266,44,7,1012,41,8,15,5.766666666666667,19.33333333333333,62.1,5,6
2018-05-07,1,26,15,21,1.3,28,13.6,176,49,10,1008,21,10,37,5.766666666666667,19.35,55.2,5,7
2018-05-08,1,21,14,17,0.0,25,13.6,113,52,10,1007,17,7,31,5.75,19.366666666666667,48.3,5,8
2018-05-09,1,22,13,18,0.0,15,13.6,113,58,10,1009,7,9,19,5.733333333333333,19.383333333333333,41.4,5,9
2018-05-10,1,30,16,24,0.0,18,13.6,113,38,10,1006,21,6,25,5.716666666666667,19.383333333333333,34.5,5,10
2018-05-11,1,25,17,21,0.0,19,13.6,113,45,10,1007,1,7,23,5.7,19.4,27.6,5,11
2018-05-12,1,22,14,17,0.1,21,13.6,113,61,10,1009,15,9,25,5.7,19.416666666666668,20.7,5,12
2018-05-13,1,21,14,18,0.0,20,13.6,116,61,10,1012,17,10,24,5.683333333333334,19.416666666666668,13.8,5,13
2018-05-14,1,23,14,18,0.0,12,13.6,113,59,10,1015,5,10,15,5.666666666666667,19.433333333333334,6.9,5,14
2018-05-15,1,25,16,21,0.0,9,13.6,113,57,10,1015,5,11,11,5.666666666666667,19.45,0.0,5,15
2018-05-16,1,30,19,25,0.0,7,13.6,113,41,10,1014,7,9,8,5.65,19.45,0.0,5,16
2018-05-17,1,32,21,27,0.0,18,13.6,113,20,10,1012,2,1,26,5.633333333333333,19.466666666666665,6.9,5,17
2018-05-18,1,34,23,29,0.0,18,13.6,113,17,10,1011,0,1,26,5.633333333333333,19.48333333333333,13.8,5,18
2018-05-19,1,35,24,30,0.0,13,13.6,113,19,10,1010,0,4,19,5.616666666666667,19.5,20.7,5,19
2018-05-20,1,34,26,30,0.0,12,13.6,113,23,10,1010,3,6,14,5.616666666666667,19.5,27.6,5,20
2018-05-21,1,32,22,27,0.0,14,13.6,113,22,10,1013,11,3,19,5.6,19.516666666666666,34.5,5,21
2018-05-22,1,35,25,30,0.0,10,13.3,116,19,10,1014,38,3,15,5.583333333333333,19.53333333333333,41.4,5,22
2018-05-23,1,32,21,27,0.0,25,13.6,113,23,10,1014,9,3,33,5.583333333333333,19.53333333333333,48.3,5,23
2018-05-24,1,30,20,24,0.0,14,13.6,113,45,10,1013,1,10,17,5.566666666666666,19.55,55.2,5,24
2018-05-25,1,30,21,26,0.0,13,13.6,113,27,10,1010,11,5,15,5.566666666666666,19.55,62.1,5,25
2018-05-26,1,32,23,27,0.0,11,13.6,113,32,10,1009,2,8,13,5.566666666666666,19.566666666666663,69.0,5,26
2018-05-27,1,32,22,26,3.6,12,13.6,113,40,10,1010,4,11,14,5.55,19.58333333333333,75.9,5,27
2018-05-28,1,30,22,26,3.3,11,13.6,386,40,10,1010,15,10,14,5.55,19.58333333333333,82.8,5,28
2018-05-29,1,29,20,24,0.5,13,13.6,113,49,10,1009,7,12,15,5.533333333333333,19.6,89.7,5,29
2018-05-30,1,26,19,22,0.0,16,13.6,113,51,10,1010,3,11,19,5.533333333333333,19.616666666666667,96.6,5,30
2018-05-31,1,26,17,21,0.0,18,13.6,113,53,10,1011,4,11,22,5.533333333333333,19.616666666666667,96.6,5,31
2018-06-01,1,26,18,22,0.0,17,13.6,113,47,10,1010,5,10,21,5.533333333333333,19.633333333333333,89.7,6,1
2018-06-02,1,26,17,21,0.0,15,13.6,113,47,10,1011,1,8,18,5.516666666666667,19.633333333333333,82.8,6,2
2018-06-03,1,26,18,22,0.0,14,13.6,113,55,10,1010,5,12,16,5.516666666666667,19.65,75.9,6,3
2018-06-04,1,27,19,22,0.0,15,13.6,113,56,10,1008,3,12,17,5.516666666666667,19.65,69.0,6,4
2018-06-05,1,28,19,23,0.0,13,13.6,113,53,10,1010,1,12,15,5.516666666666667,19.666666666666668,62.1,6,5
2018-06-06,1,32,22,27,0.0,11,13.6,113,37,10,1012,1,10,14,5.516666666666667,19.666666666666668,55.2,6,6
2018-06-07,1,35,22,28,0.0,15,13.6,113,40,10,1012,0,12,19,5.5,19.683333333333334,48.3,6,7
2018-06-08,1,33,22,27,0.0,16,13.6,113,41,10,1011,0,12,20,5.5,19.683333333333334,41.4,6,8
2018-06-09,1,32,22,27,0.0,16,13.6,113,38,10,1010,0,10,19,5.5,19.7,34.5,6,9
2018-06-10,1,33,23,27,0.0,19,13.6,113,29,10,1008,0,7,24,5.5,19.7,27.6,6,10
2018-06-11,1,29,21,24,0.0,22,13.6,113,38,10,1007,1,9,26,5.5,19.716666666666665,20.7,6,11
2018-06-12,1,27,19,22,0.0,21,13.6,113,51,10,1005,7,11,25,5.5,19.716666666666665,13.8,6,12
2018-06-13,1,27,18,22,0.0,18,13.6,113,55,10,1005,13,13,22,5.5,19.716666666666665,6.9,6,13
2018-06-14,1,30,20,25,0.0,15,13.6,113,39,10,1007,1,9,17,5.5,19.73333333333333,0.0,6,14
2018-06-15,1,30,21,26,0.0,16,13.6,113,31,10,1009,0,6,19,5.5,19.73333333333333,0.0,6,15
2018-06-16,1,36,25,30,0.0,14,13.6,113,20,10,1010,14,3,18,5.5,19.73333333333333,6.9,6,16
2018-06-17,1,32,22,26,0.0,19,13.6,113,35,10,1011,1,9,24,5.5,19.75,13.8,6,17
2018-06-18,1,29,20,24,0.0,17,13.6,113,45,10,1010,0,10,20,5.516666666666667,19.75,20.7,6,18
2018-06-19,1,30,20,25,0.0,16,13.6,113,42,10,1011,0,9,19,5.516666666666667,19.75,27.6,6,19
2018-06-20,1,30,21,25,0.0,17,13.6,113,40,10,1014,2,10,20,5.516666666666667,19.75,34.5,6,20
2018-06-21,1,29,20,24,0.0,16,13.6,113,48,10,1015,0,12,19,5.516666666666667,19.766666666666666,41.4,6,21
2018-06-22,1,31,22,26,0.0,18,13.6,113,40,10,1013,3,10,21,5.516666666666667,19.766666666666666,48.3,6,22
2018-06-23,1,30,22,25,0.0,19,13.6,113,38,10,1012,2,10,23,5.533333333333333,19.766666666666666,55.2,6,23
2018-06-24,1,30,20,24,0.0,16,13.6,113,48,10,1011,0,12,19,5.533333333333333,19.766666666666666,62.1,6,24
2018-06-25,1,31,21,25,0.0,12,13.6,113,46,10,1010,0,12,14,5.533333333333333,19.766666666666666,69.0,6,25
2018-06-26,1,33,21,27,0.0,11,13.6,113,44,10,1009,0,12,13,5.533333333333333,19.766666666666666,75.9,6,26
2018-06-27,1,35,24,30,0.0,11,13.6,113,32,10,1008,0,8,13,5.55,19.78333333333333,82.8,6,27
2018-06-28,1,33,23,28,0.0,17,13.6,113,35,10,1008,0,10,21,5.55,19.78333333333333,89.7,6,28
2018-06-29,1,30,19,24,0.0,21,13.6,113,52,10,1008,0,12,25,5.55,19.78333333333333,96.6,6,29
2018-06-30,1,30,19,24,0.0,16,13.6,113,49,10,1008,0,11,19,5.566666666666666,19.78333333333333,96.6,6,30
2018-07-01,1,31,19,25,0.0,11,13.6,113,47,10,1010,0,12,13,5.566666666666666,19.78333333333333,82.8,7,1
2018-07-02,1,34,22,27,0.0,13,13.6,113,45,10,1010,0,13,15,5.583333333333333,19.78333333333333,75.9,7,2
2018-07-03,1,34,22,27,0.0,13,13.6,113,44,10,1009,0,12,16,5.583333333333333,19.78333333333333,69.0,7,3
2018-07-04,1,34,22,28,0.0,15,13.6,113,38,10,1007,0,10,19,5.6,19.766666666666666,62.1,7,4
2018-07-05,1,34,24,28,0.0,18,13.6,113,37,10,1005,0,11,22,5.6,19.766666666666666,55.2,7,5
2018-07-06,1,33,22,27,0.0,18,13.6,113,35,10,1006,0,10,24,5.6,19.766666666666666,48.3,7,6
2018-07-07,1,33,23,28,0.0,15,13.6,113,35,10,1006,0,10,18,5.616666666666667,19.766666666666666,41.4,7,7
2018-07-08,1,34,24,29,0.0,11,13.6,113,30,10,1007,0,6,13,5.616666666666667,19.766666666666666,34.5,7,8
2018-07-09,1,34,24,29,0.0,11,13.6,113,33,10,1009,0,9,13,5.633333333333333,19.766666666666666,27.6,7,9
2018-07-10,1,33,22,27,0.0,15,13.6,113,39,10,1009,0,10,18,5.633333333333333,19.75,20.7,7,10
2018-07-11,1,32,20,26,0.0,16,13.6,113,49,10,1009,0,13,20,5.65,19.75,13.8,7,11
2018-07-12,1,31,20,25,0.0,18,13.6,113,51,10,1008,0,13,23,5.666666666666667,19.75,6.9,7,12
2018-07-13,1,31,19,25,0.0,19,13.6,113,52,10,1006,1,13,24,5.666666666666667,19.73333333333333,0.0,7,13
2018-07-14,1,32,21,26,0.0,20,13.6,113,54,10,1004,3,16,25,5.683333333333334,19.73333333333333,0.0,7,14
